date;US;Brazil;India;Russia;Spain;United Kingdom;Italy;Peru;Iran;Mexico;France;Germany;Chile;South Africa;Turkey;Pakistan;Saudi Arabia;Colombia;China;Bangladesh;Canada;Argentina;Qatar;Belgium;Indonesia;Ecuador;Sweden;Iraq;Netherlands;Egypt;Philippines;Belarus;Ukraine;United Arab Emirates;Portugal;Kuwait;Kazakhstan;Singapore;Israel;Oman;Switzerland;Dominican Republic;Bolivia;Panama;Poland;Romania;Ireland;Japan;Bahrain;Afghanistan;Nigeria;Guatemala;Armenia;Austria;Honduras;Ghana;Serbia;Algeria;Korea, South;Azerbaijan;Morocco;Moldova;Denmark;Czechia;Kyrgyzstan;Australia;Uzbekistan;Cameroon;Nepal;Norway;Kenya;Venezuela;Malaysia;Cote d'Ivoire;Ethiopia;El Salvador;Costa Rica;Finland;Sudan;Bosnia and Herzegovina;Senegal;Bulgaria;North Macedonia;Luxembourg;Congo (Kinshasa);West Bank and Gaza;Guinea;Tajikistan;Madagascar;Gabon;Haiti;Hungary;Greece;Kosovo;Djibouti;Croatia;Thailand;Mauritania;Albania;Paraguay;Lebanon;Zambia;Central African Republic;Maldives;Cuba;Somalia;Equatorial Guinea;Estonia;Iceland;Lithuania;Slovenia;Slovakia;Sri Lanka;Nicaragua;Libya;Mali;New Zealand;Malawi;Congo (Brazzaville);South Sudan;Guinea-Bissau;Tunisia;Zimbabwe;Montenegro;Cabo Verde;Latvia;Eswatini;Sierra Leone;Cyprus;Diamond Princess;Niger;Uruguay;Rwanda;Burkina Faso;Jordan;Mozambique;Andorra;Georgia;Benin;Namibia;Yemen;Malta;Suriname;San Marino;Uganda;Chad;Jamaica;Liberia;Togo;Sao Tome and Principe;Taiwan*;Angola;Tanzania;Vietnam;Syria;Mauritius;Botswana;Gambia;Bahamas;Burma;Guyana;Lesotho;Comoros;Trinidad and Tobago;Mongolia;Cambodia;Burundi;Brunei;Eritrea;Monaco;Barbados;Liechtenstein;Belize;Bhutan;Seychelles;Antigua and Barbuda;Papua New Guinea;Saint Vincent and the Grenadines;Timor-Leste;Grenada;Fiji;Saint Lucia;Laos;Dominica;Saint Kitts and Nevis;Holy See;MS Zaandam;Western Sahara
2020-04-28;1015518;73235;31324;93558;210773;168357;201505;31190;92584;16752;169053;159912;16044;4996;114653;15525;20077;5949;83940;6462;51150;4127;11921;47334;9511;24258;19621;1928;38612;5042;7958;12208;9410;11380;24322;3440;3027;14951;15728;2131;29264;6416;1053;6021;12218;11616;19877;13860;2811;1828;1532;530;1867;15357;702;1671;8497;3649;10761;1717;4252;3638;9049;7504;708;6744;1939;1705;54;7660;374;329;5851;1183;126;345;705;4740;318;1585;823;1399;1421;3741;471;343;1240;0;128;238;76;2649;2566;780;1072;2047;2938;7;750;239;717;95;50;250;1437;528;315;1660;1795;1344;1408;1384;619;13;61;424;1474;36;207;34;73;975;32;321;114;836;71;104;837;712;709;625;212;638;449;76;743;511;64;16;1;458;10;553;79;52;364;141;99;8;429;27;299;270;43;334;23;10;80;150;74;0;0;116;38;122;11;138;39;95;80;82;18;7;11;24;8;15;24;19;18;15;19;16;15;10;9;6
2020-04-29;1043038;79685;33062;99399;212917;173807;203591;33931;93657;17799;166543;161539;16564;5350;117589;16817;21402;6207;83944;7103;52865;4285;12564;47859;9771;24675;20302;2003;38998;5268;8212;13181;9866;11929;24505;3740;3138;15641;15834;2274;29407;6652;1110;6378;12640;11978;20253;14076;2921;1939;1728;557;1932;15402;738;1671;8724;3848;10765;1766;4321;3771;9206;7579;729;6752;2002;1832;57;7710;384;331;5945;1238;130;377;713;4906;375;1677;882;1447;1442;3769;491;344;1351;0;128;276;76;2727;2576;790;1077;2062;2947;8;766;239;721;97;50;278;1467;582;315;1666;1797;1375;1418;1391;649;13;61;482;1476;36;207;34;205;980;32;322;114;849;91;104;843;712;713;630;225;641;451;76;743;517;64;16;6;463;10;563;81;52;396;141;109;8;429;27;480;270;43;332;23;10;80;150;78;0;0;116;38;122;11;138;39;95;80;82;18;7;11;24;8;16;24;20;18;17;19;16;15;10;9;6
2020-04-30;1072667;87187;34863;106498;213435;178771;205463;36976;94640;19224;167299;163009;17702;5647;120204;18114;22753;6507;83956;7667;54457;4428;13409;48519;10118;24934;21092;2085;39512;5537;8488;14027;10406;12481;25045;4024;3402;16169;15946;2348;29586;6972;1167;6532;12877;12240;20612;14284;3040;2171;1932;599;2066;15452;771;2074;9009;4006;10774;1804;4423;3897;9356;7682;746;6766;2039;1832;57;7738;396;333;6002;1275;131;395;719;4995;442;1757;933;1506;1465;3784;572;344;1495;15;128;276;81;2775;2591;799;1089;2076;2954;8;773;266;725;106;50;468;1501;601;315;1689;1797;1385;1429;1396;663;14;61;490;1479;37;220;35;205;994;40;322;121;858;100;124;850;712;719;643;243;645;453;76;745;539;64;16;6;465;10;569;83;73;422;141;116;14;429;27;480;270;43;332;23;11;81;151;82;0;1;116;38;122;11;138;39;95;81;82;18;7;11;24;8;16;24;20;18;17;19;16;15;11;9;6
2020-05-01;1106829;92202;37257;114431;215216;183501;207428;40459;95646;20739;167305;164077;18687;5951;122392;19103;24097;7006;83959;8238;56343;4532;14096;49032;10551;26336;21520;2153;39989;5895;8772;14917;10861;13038;25351;4377;3597;17101;16101;2447;29705;7288;1229;6720;13105;12567;20833;14558;3170;2335;2170;644;2148;15531;804;2074;9009;4154;10780;1854;4569;3980;9509;7737;756;6778;2086;1832;59;7783;411;335;6071;1333;133;424;725;5051;533;1781;1024;1555;1494;3802;604;353;1537;15;132;276;85;2863;2612;806;1097;2085;2960;8;782;333;729;109;72;491;1537;601;315;1694;1798;1399;1434;1403;690;14;63;508;1485;37;229;45;257;998;40;322;122;870;106;136;857;712;728;648;249;649;459;79;745;566;90;16;7;467;10;580;85;73;432;152;123;16;429;30;480;270;44;332;23;12;81;151;82;0;1;116;38;122;11;138;39;95;81;82;18;7;11;25;8;16;24;20;18;17;19;16;15;11;9;6
2020-05-02;1136024;97100;39699;124054;216582;186731;209328;42534;96448;22088;168518;164967;21213;6336;124375;20084;25459;7285;83959;8790;57926;4681;14872;49517;10843;27464;22082;2219;40434;6193;8928;15828;11411;13599;25190;4619;3857;17548;16185;2483;29817;7578;1470;7090;13375;12732;21176;14861;3284;2469;2388;688;2273;15558;1010;2169;9362;4295;10793;1894;4729;4052;9605;7755;769;6799;2118;2077;59;7809;435;345;6176;1362;133;446;733;5176;592;1839;1115;1594;1506;3812;674;353;1586;76;135;335;85;2942;2620;813;1112;2088;2966;8;789;370;733;119;72;519;1611;671;315;1699;1798;1406;1439;1407;705;14;63;544;1487;38;229;45;257;1009;34;322;152;871;108;155;864;712;736;652;255;652;460;79;747;582;90;16;10;468;10;580;88;117;463;154;123;16;432;35;480;270;44;332;23;17;83;151;82;0;3;116;39;122;15;138;39;95;81;82;18;7;11;25;8;16;24;21;18;17;19;16;15;11;9;6
2020-05-03;1161611;101826;42505;134687;217466;189708;210717;45928;97424;23471;168925;165664;22441;6783;126045;20941;27011;7668;83964;9455;60504;4783;15551;49906;11192;29538;22317;2296;40769;6465;9223;16705;11913;14163;25282;4983;3920;18205;16208;2568;29905;7954;1594;7090;13693;13163;21506;15061;3383;2704;2558;703;2386;15597;1055;2169;9464;4474;10801;1932;4903;4121;9721;7781;795;6822;2149;2077;75;7847;465;357;6298;1398;135;490;739;5254;592;1857;1182;1618;1511;3824;674;353;1586;128;149;335;88;2998;2626;823;1112;2096;2969;8;795;396;737;124;72;527;1649;722;315;1700;1799;1410;1439;1408;718;15;63;563;1487;39;229;46;257;1013;34;322;165;879;112;166;872;712;750;655;259;662;461;80;748;589;90;16;10;477;10;582;89;117;469;158;124;16;436;35;480;271;44;332;23;17;83;155;82;0;3;116;39;122;15;138;39;95;82;82;18;7;11;25;8;16;24;21;18;18;19;16;15;11;9;6
2020-05-04;1184086;108620;46437;145268;218011;193091;211938;47372;98647;24905;169583;166152;23421;7220;127659;22049;28656;7973;83966;10143;61957;4887;16191;50267;11587;31881;22721;2346;40968;6813;9485;17489;12331;14730;25524;5278;4049;18778;16246;2637;29981;8235;1681;7197;14006;13512;21772;15229;3533;2894;2802;730;2507;15621;1178;2719;9557;4648;10804;1984;5053;4248;9868;7819;830;6847;2189;2104;75;7904;490;357;6353;1432;140;555;742;5327;678;1926;1271;1652;1518;3828;682;362;1710;230;149;367;100;3035;2632;851;1116;2101;2987;8;803;415;740;137;85;541;1668;756;315;1703;1799;1419;1439;1413;751;15;63;580;1486;41;236;46;413;1018;34;323;175;896;116;178;874;712;755;657;261;672;465;80;750;593;96;16;12;480;10;582;97;117;471;166;126;23;438;35;480;271;44;332;23;17;83;161;92;0;3;116;40;122;15;138;39;95;82;82;18;7;11;25;8;17;24;21;18;18;19;16;15;11;9;6
2020-05-05;1208271;115455;49400;155370;219329;196780;213013;51189;99970;26025;170687;167007;24794;7572;129491;24073;30251;8613;83968;10929;63215;5020;17142;50509;12071;31881;23216;2431;41286;7201;9684;18350;12697;15192;25702;5804;4205;19410;16289;2735;30009;8480;1802;7523;14431;13837;21983;15354;3720;3224;2950;763;2619;15650;1270;2719;9677;4838;10806;2060;5219;4363;10019;7896;843;6875;2207;2104;82;7955;535;361;6383;1464;145;587;755;5412;778;1946;1329;1704;1526;3840;705;371;1811;293;151;397;101;3065;2642;855;1120;2112;2988;8;820;431;741;138;85;573;1685;835;315;1711;1799;1423;1445;1421;771;16;63;612;1488;41;236;52;413;1022;34;324;186;896;119;199;878;712;763;670;261;688;471;81;751;604;96;16;22;482;10;589;98;170;473;170;128;174;438;36;480;271;44;332;23;17;89;161;93;0;3;116;41;122;15;138;39;95;82;82;18;7;11;25;8;17;24;21;18;18;19;16;15;11;9;6
2020-05-06;1233527;126611;52987;165929;220325;200616;214457;54817;101650;27634;174224;168162;25826;7808;131744;24644;31938;8959;83970;11719;64694;5208;17972;50781;12438;31881;23918;2480;41518;7588;10004;19255;13184;15738;26182;6289;4422;20198;16310;2903;30060;8807;1886;7731;14740;14107;22248;15455;3934;3392;3145;798;2782;15684;1461;3091;9791;4997;10810;2127;5408;4476;10136;7974;871;6894;2233;2265;99;7996;582;379;6428;1516;162;633;761;5573;852;1987;1433;1778;1539;3851;797;374;1856;379;158;397;101;3111;2663;856;1124;2119;2989;8;832;440;750;146;94;617;1703;873;439;1713;1799;1428;1448;1429;797;16;64;631;1489;43;264;58;475;1025;34;324;191;900;123;225;883;712;770;673;268;729;473;81;751;610;96;16;25;484;10;608;100;170;478;178;128;174;439;36;480;271;45;332;23;17;92;161;93;0;8;116;41;122;15;139;39;95;82;82;18;7;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-07;1261409;135773;56351;177160;221447;204387;215858;58526;103135;29616;174918;169430;27359;8232;133721;26435;33731;9456;83975;12425;66201;5371;18890;51420;12776;30298;24623;2543;41973;7981;10343;20168;13691;16240;26715;6567;4578;20939;16381;2958;30126;9095;2081;7868;15047;14499;22385;15553;4199;3563;3526;832;2884;15752;1685;3091;9848;5182;10822;2204;5548;4605;10281;8031;895;6913;2298;2267;101;8034;607;381;6467;1571;191;695;765;5673;930;2027;1492;1829;1572;3859;863;375;1927;461;193;504;129;3150;2678;860;1133;2125;2992;8;842;462;784;153;94;648;1729;928;439;1720;1801;1433;1449;1445;824;16;64;650;1490;43;264;74;564;1026;34;324;218;909;153;231;889;712;781;684;271;736;494;81;752;615;140;16;25;486;10;622;101;253;488;189;135;187;440;36;480;288;45;332;23;18;92;176;93;0;8;116;41;122;15;141;39;95;82;82;18;7;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-08;1288587;146894;59695;187859;222857;207439;217185;61847;104691;31522;176202;170588;28750;8895;135569;28736;35432;10051;83976;13134;67674;5611;20201;52011;13112;28818;25265;2603;42292;8476;10463;21101;14195;16793;27268;7208;4834;21707;16436;3112;30207;9376;2266;8070;15366;14811;22541;15640;4444;3778;3912;900;3029;15774;1771;4012;9943;5369;10840;2279;5711;4728;10416;8077;906;6918;2325;2267;102;8070;621;388;6535;1602;194;742;773;5738;1111;2070;1551;1872;1586;3871;937;375;2009;522;193;620;146;3178;2691;861;1135;2161;3000;8;850;563;796;167;143;744;1741;928;439;1725;1801;1436;1450;1455;835;16;64;668;1492;43;274;120;594;1030;34;324;230;928;159;257;891;712;795;694;273;744;508;82;752;623;242;16;34;489;10;623;101;260;490;199;145;208;440;43;509;288;47;332;23;20;92;177;94;0;8;116;42;122;15;141;39;95;83;82;18;7;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-09;1314320;156061;62808;198676;223578;209589;218268;65015;106220;33460;176782;171324;32208;9420;137115;30334;37136;10495;83990;13770;68918;5776;21331;52596;13645;29071;25921;2679;42581;8964;10610;22052;14710;17417;27406;7623;4975;22460;16454;3224;30251;9882;2437;8282;15651;15131;22760;15755;4774;4033;4151;967;3175;15833;1830;4263;10032;5558;10874;2422;5910;4867;10517;8095;931;6939;2349;2274;110;8099;649;402;6589;1667;210;784;780;5880;1164;2090;1634;1921;1622;3877;937;375;2042;612;193;661;151;3213;2710;862;1189;2176;3004;8;856;689;809;252;143;790;1754;997;439;1733;1801;1444;1454;1455;847;16;64;692;1494;56;274;120;641;1032;35;324;236;930;163;291;892;712;815;702;280;748;522;87;754;626;284;16;34;490;10;637;116;322;490;199;153;208;440;43;509;288;47;332;23;20;92;178;94;0;11;116;42;122;15;141;39;96;84;82;18;7;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-10;1334084;162699;67161;209688;224350;211911;219070;67307;107603;35022;177094;171879;33855;10015;138657;32081;39048;11063;84010;14657;70091;6034;22520;53081;14032;29559;26322;2767;42826;9400;10794;22973;15232;18198;27581;8688;5090;23336;16477;3399;30305;10347;2556;8448;15996;15362;22996;15824;4941;4402;4399;1052;3313;15871;1972;4263;10032;5723;10909;2519;6063;4927;10627;8123;1002;6948;2418;2579;110;8105;672;414;6656;1700;239;889;792;5962;1365;2117;1709;1965;1642;3886;991;375;2146;612;193;661;182;3263;2716;870;1210;2187;3009;8;868;713;845;267;143;835;1766;1054;439;1739;1801;1479;1457;1457;863;16;64;704;1497;56;274;120;726;1032;36;324;246;939;172;307;898;712;821;707;284;751;540;91;755;635;319;16;51;496;10;628;121;322;502;199;174;208;440;45;509;288;47;332;23;20;92;180;104;0;11;116;42;122;15;141;39;96;84;82;18;7;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-11;1352962;169594;70768;221344;227436;215500;219814;68822;109286;36327;177547;172576;35052;10652;139771;34336;41014;11613;84011;15691;71264;6278;23623;53449;14265;29509;26670;2818;42987;9746;11086;23906;15648;18878;27679;9286;5207;23822;16506;3573;30344;10634;2831;8616;16326;15588;23135;15861;5236;4687;4641;1114;3392;15882;2100;4700;10176;5891;10936;2589;6281;4995;10711;8176;1016;6970;2486;2689;134;8132;700;422;6726;1730;250;958;801;5984;1526;2141;1886;1990;1664;3888;1024;375;2146;661;186;802;209;3284;2726;884;1227;2196;3015;8;872;724;859;267;143;897;1783;1089;439;1741;1801;1485;1460;1457;869;16;64;712;1497;57;333;156;761;1032;36;324;260;946;175;338;901;712;832;711;285;760;562;103;755;638;319;16;56;503;10;628;121;322;505;211;181;208;440;45;509;288;47;332;24;22;93;180;109;0;11;116;42;122;15;141;39;96;84;82;18;9;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-12;1375152;178214;74292;232243;228030;218895;221216;72059;110767;38324;178349;173171;36710;11350;141475;35298;42925;12272;84018;16660;72419;6563;25149;53779;14749;30419;27272;2913;43183;10093;11350;24873;16023;19661;27913;10277;5279;24671;16529;3721;30380;10900;2964;8783;16921;15778;23242;15948;5531;4963;4787;1199;3538;15961;2080;5127;10243;6067;10962;2693;6418;5154;10789;8221;1037;6980;2519;2689;217;8157;715;423;6742;1857;261;998;804;6003;1661;2158;1995;2023;1674;3894;1102;375;2298;729;186;863;209;3313;2744;895;1256;2207;3017;9;876;737;870;441;143;904;1804;1170;439;1746;1801;1491;1461;1465;889;25;64;730;1497;57;333;194;820;1032;36;324;267;950;184;338;903;712;854;717;286;766;576;104;758;642;327;16;65;506;10;638;129;357;507;211;199;208;440;45;509;288;47;332;24;22;93;180;113;0;11;116;42;122;15;141;39;96;85;82;18;11;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-13;1396110;190137;78055;242271;228691;222195;222104;76306;112725;40186;178184;174098;39370;12074;143114;35788;44830;12930;84024;17822;73568;6879;26539;53981;15438;30486;27909;3032;43410;10431;11618;25825;16425;20386;28132;11028;5417;25346;16548;4019;30413;11196;3148;8944;17204;16002;23401;15998;5816;5226;4971;1342;3718;15997;2255;5408;10295;6253;10991;2758;6512;5406;10865;8269;1044;6989;2612;2800;250;8175;737;423;6779;1912;263;1037;815;6054;1818;2181;2105;2069;1694;3904;1169;375;2374;801;212;1004;234;3341;2760;919;1268;2213;3017;15;880;740;878;446;143;955;1810;1219;522;1751;1802;1505;1463;1469;915;25;64;758;1497;63;333;203;836;1032;37;324;289;951;187;387;905;712;860;719;287;773;582;104;760;647;327;16;70;508;10;643;139;372;509;213;219;220;440;45;509;288;48;332;24;23;94;181;113;1;11;116;42;122;15;141;39;96;85;82;18;15;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-14;1423727;203165;81997;252245;229540;224813;223096;80604;114533;42595;178994;174478;42029;12739;144749;38799;46869;13610;84029;18863;74781;7134;28272;54288;16006;30502;28582;3143;43680;10829;11876;26772;16847;21084;28319;11975;5571;26098;16579;4341;30463;11320;3372;9118;17615;16247;23827;16096;6198;5639;5162;1518;3860;16058;2318;5530;10374;6442;11018;2879;6607;5553;10911;8351;1082;7019;2645;2954;249;8196;758;455;6819;1971;272;1112;830;6145;1818;2218;2189;2100;1723;3915;1242;375;2473;907;230;1104;273;3380;2770;927;1284;2221;3018;20;898;754;886;654;143;982;1830;1284;583;1758;1802;1511;1464;1477;925;25;64;779;1498;63;391;203;913;1032;37;324;315;962;187;408;907;712;876;724;287;773;586;115;761;667;339;16;85;522;10;648;160;399;509;215;238;235;440;48;509;312;48;332;24;23;96;181;113;1;11;116;98;122;15;141;39;96;85;82;18;20;11;25;8;17;24;21;18;18;19;16;15;12;9;6
2020-05-15;1449027;220291;85784;262843;230183;227334;223885;84495;116635;45032;179630;175233;44531;13524;146457;38799;49176;14216;84038;20065;75959;7479;29425;54644;16496;31467;29207;3193;43880;11228;12091;27730;17330;21831;28583;12860;5689;26891;16589;4625;30514;11739;3577;9268;18016;16437;23956;16148;6583;6053;5450;1643;4044;16109;2460;5638;10438;6629;11037;2980;6652;5745;10989;8406;1111;7035;2686;3105;267;8219;781;459;6855;2017;287;1210;843;6228;1964;2236;2310;2138;1740;3923;1298;375;2473;1118;238;1209;310;3417;2810;945;1309;2222;3025;29;916;759;891;654;301;1031;1840;1284;594;1766;1802;1523;1465;1480;935;25;64;806;1498;63;391;236;913;1035;42;324;326;970;190;447;910;712;885;732;287;780;596;119;761;671;339;16;106;532;10;652;203;428;511;219;263;235;440;48;509;314;50;332;24;23;96;182;116;1;11;116;98;122;15;141;39;96;85;82;18;21;11;25;8;17;24;22;18;18;19;16;15;12;9;6
2020-05-16;1474128;233511;90648;272043;230698;229406;224760;88541;118392;47144;179630;175752;50016;14355;148067;40151;52016;14939;84044;20995;77206;7805;30972;54989;17025;32763;29677;3260;44070;11719;12305;28681;17858;22627;28810;13802;5850;27356;16608;5029;30572;12110;3826;9449;18257;16704;24048;16202;6747;6402;5621;1763;4283;16201;2565;5735;10496;6821;11050;3138;6741;5934;11056;8455;1117;7044;2738;3105;291;8237;830;504;6872;2061;306;1265;853;6286;2289;2267;2429;2175;1762;3930;1455;376;2658;1322;283;1320;358;3473;2819;955;1331;2224;3025;40;933;778;902;679;327;1078;1862;1357;594;1770;1802;1534;1465;1493;960;25;65;835;1499;65;391;236;969;1037;42;324;328;997;202;462;914;712;889;733;289;782;607;129;761;683;339;16;122;546;10;653;227;474;517;223;298;235;440;48;509;318;51;332;24;23;96;182;117;1;11;116;135;122;15;141;39;96;86;82;18;21;11;25;8;17;24;22;18;18;19;16;15;12;9;6
2020-05-17;1493132;241080;95698;281752;230698;231232;225435;92273;120198;49219;179693;176369;52369;15515;149435;42125;54752;15574;84054;22268;78332;8068;32604;55280;17514;33182;30143;3404;44195;12229;12513;29650;18291;23358;29036;14850;6157;28038;16617;5186;30587;12314;4088;9606;18529;16871;24112;16226;6956;6664;5959;1763;4472;16242;2646;5735;10610;7019;11065;3274;6870;6060;11125;8475;1138;7054;2753;3105;295;8249;887;541;6894;2109;317;1338;863;6347;2289;2290;2480;2211;1792;3945;1455;381;2658;1524;304;1320;456;3509;2834;978;1401;2226;3028;62;946;786;911;753;327;1094;1872;1421;594;1774;1802;1541;1466;1494;981;25;65;860;1499;70;391;290;990;1037;44;324;328;1008;203;505;916;712;904;734;292;796;613;137;761;695;339;16;128;553;10;654;227;503;520;226;301;235;440;48;509;320;58;332;25;23;96;184;117;1;11;116;136;122;23;141;39;96;88;82;18;21;11;25;8;17;24;22;18;18;19;16;15;12;9;6
2020-05-18;1514901;255368;100328;290678;231606;233809;225886;94933;122492;51633;180051;176551;54647;16433;150593;43966;57345;16295;84063;23870;79411;8371;33969;55559;18010;33582;30377;3554;44341;12764;12718;30572;18616;24190;29209;15691;6751;28343;16643;5379;30597;12725;4263;9726;18885;17036;24200;16259;7184;7072;6175;1912;4823;16269;2798;5735;10699;7201;11078;3387;6952;6138;11166;8586;1216;7068;2791;3529;375;8257;912;618;6941;2119;352;1413;866;6380;2591;2304;2544;2235;1817;3947;1538;388;2796;1729;322;1432;533;3535;2836;985;1518;2228;3031;81;948;788;931;761;327;1106;1881;1455;719;1784;1802;1547;1466;1495;992;25;65;874;1499;70;412;290;1032;1043;46;324;328;1009;205;519;917;712;909;737;297;796;629;145;761;701;339;16;130;558;11;654;248;519;520;229;330;246;440;50;509;324;58;332;25;24;96;191;124;1;11;116;140;122;42;141;39;97;88;82;18;21;11;25;8;17;24;22;18;18;19;16;15;12;9;6
2020-05-19;1535350;271885;106475;299941;232037;236867;226699;99483;124603;54346;180933;177778;58167;17200;151615;45898;59854;16935;84063;25121;80493;8809;35606;55791;18496;34151;30799;3611;44449;13484;12942;31508;18876;25063;29432;16764;6751;28794;16659;5671;30618;13223;4481;9867;19268;17191;24251;16287;7532;7653;6401;2133;5041;16321;2955;6096;10733;7377;11110;3518;7023;6340;11242;8647;1243;7072;2855;3529;402;8267;963;749;6978;2153;365;1498;882;6399;2728;2321;2617;2259;1839;3958;1629;391;2863;1936;326;1502;533;3556;2840;988;1618;2232;3033;131;949;829;954;772;366;1143;1887;1502;825;1791;1802;1562;1467;1495;1027;254;68;901;1503;70;420;290;1038;1044;46;324;335;1012;208;534;918;712;914;738;308;796;649;146;761;707;130;16;167;569;11;655;260;545;520;233;338;251;440;52;509;324;58;332;25;24;96;193;125;1;11;116;140;122;42;141;39;97;90;82;18;21;11;25;8;17;24;22;18;18;19;16;15;12;9;6
2020-05-20;1559157;291579;112028;308705;232555;239579;227364;104020;126949;56594;181700;178473;62205;18003;152587;48091;62545;17687;84063;26738;81575;9283;37097;55983;19189;34854;31523;3724;44647;14229;13221;32426;19230;26004;29660;17568;6969;29364;16667;6043;30658;13477;4919;9977;19739;17387;24315;16321;7888;8145;6677;2265;5271;16353;2955;6269;10833;7542;11122;3631;7133;6553;11315;8721;1270;7081;2939;3733;427;8281;1029;824;7009;2231;389;1571;897;6443;2728;2338;2714;2292;1858;3971;1731;398;2863;2140;371;1567;596;3598;2850;989;1828;2234;3034;141;964;833;961;832;418;1186;1900;1573;890;1794;1803;1577;1468;1496;1028;254;69;931;1503;71;420;290;1089;1045;48;324;349;1016;217;570;922;712;920;746;314;809;672;156;762;713;130;16;184;584;11;656;264;565;529;238;340;251;440;52;509;324;58;332;25;24;97;199;125;1;34;116;140;122;42;141;39;97;90;82;18;21;11;25;8;18;24;22;18;18;19;16;15;12;9;6
2020-05-21;1584512;310087;118226;317554;233037;242133;228006;108769;129341;59567;181951;179021;66169;19137;153548;50694;65077;18330;84063;28511;82742;9931;38651;56235;20162;35306;32172;3877;44900;15003;13434;33371;19706;26898;29912;18609;7234;29812;16683;6370;30694;13657;5187;10116;20143;17585;24391;16362;8174;8676;7016;2512;5606;16404;3204;6269;10919;7728;11142;3749;7211;6704;11380;8754;1313;7095;2964;4288;457;8309;1109;882;7059;2301;399;1640;903;6493;3138;2350;2812;2331;1898;3980;1835;423;3067;2350;405;1567;734;3641;2853;1003;2047;2237;3037;173;969;836;1024;866;436;1216;1908;1594;903;1800;1803;1593;1468;1502;1055;279;71;947;1504;72;469;481;1109;1046;51;324;356;1025;220;585;923;712;924;749;320;812;684;162;762;721;135;18;197;599;11;658;160;588;534;240;354;251;440;58;509;324;58;332;29;24;97;199;127;1;34;116;140;123;42;141;39;97;90;82;18;21;11;25;8;18;24;22;18;18;19;16;15;12;9;6
2020-05-22;1608653;330890;124794;326448;234824;244174;228658;111698;131652;62527;182354;179710;70445;20125;154500;52437;67719;19131;84081;30205;83947;10649;40481;56511;20796;35828;32809;3964;45088;15786;13597;34303;20148;27892;30200;19564;7919;30426;16690;6794;30707;13989;5579;10267;20619;17712;24506;16385;8414;9216;7261;2743;5928;16436;3477;6486;11024;7918;11165;3855;7332;6847;11428;8813;1350;7099;3028;4400;516;8332;1161;944;7137;2341;433;1725;911;6537;3378;2372;2909;2372;1921;3981;1945;423;3067;2551;448;1728;812;3678;2874;1004;2270;2243;3037;200;981;838;1086;920;479;1274;1916;1594;960;1807;1803;1604;1468;1503;1068;279;72;969;1504;82;469;563;1114;1048;51;324;362;1030;225;606;927;712;937;753;321;814;700;164;762;723;135;19;209;600;11;661;175;611;544;249;363;251;441;60;509;324;59;332;30;25;97;199;127;2;78;116;141;123;42;141;39;97;90;82;18;21;11;25;8;18;24;22;18;18;19;16;15;12;9;6
2020-05-23;1630476;347398;131423;335882;235290;245682;229327;115754;133521;65856;182694;179986;80287;21343;155686;54601;70161;20177;84084;32078;85151;11353;42213;56810;21745;36258;33188;4272;45265;16513;13777;35244;20580;28704;30471;20464;7919;31068;16712;7257;30725;14422;5915;10577;20931;17857;24582;16410;8802;9998;7526;3054;6302;16486;3477;6617;11092;8113;11190;3982;7406;6994;11487;8890;1365;7114;3115;4400;584;8346;1192;1010;7185;2366;494;1819;918;6568;3628;2391;2976;2408;1941;3990;2025;423;3176;2738;488;1934;865;3713;2876;1025;2270;2243;3040;227;989;850;1097;920;552;1313;1931;1594;960;1821;1804;1616;1468;1504;1089;279;75;1015;1504;82;487;655;1114;1048;56;324;371;1046;238;621;927;712;943;764;325;814;704;168;762;728;135;20;212;609;11;665;198;648;550;255;373;251;441;61;509;325;70;332;30;25;100;201;127;2;78;116;141;124;42;141;39;98;92;82;18;24;11;25;8;18;24;22;18;18;19;16;15;12;9;6
